User, Positiv, Negativ, Pstv, Affil, Ngtv, Hostile, Strong, Pow1, Weak, Submit, Active, Passive, Pleasur, Pain, Feel, Arousal, EMOT, Virtue, Vice, Ovrst, Undrst, Academ, Doctrin, Econat, Exch, ECON1, Exprsv, Legal, Milit, Polit, POLIT1, Relig, Role, COLL, Work1, Ritual, SocRel, Race, Kin, MALE, Female, Nonadlt, HU, ANI, PLACE, Social, Region, Route, Aquatic, Land, Sky, Object1, Tool, Food, Vehicle, BldgPt, ComnObj, NatObj, BodyPt, ComForm, COM, Say, Need, Goal, Try, Means, Persist, Complet, Fail, NatrPro, Begin1, Vary, Increas, Decreas, Finish, Stay, Rise, Exert, Fetch1, Travel, Fall, Think, Know, Causal, Ought, Perceiv, Compare, Eval, EVAL1, Solve, Absat, ABS1, Quality, Quan, NUMB, ORD1, CARD, FREQ, DIST, Timeat, TIME1, Space1, POS, DIM, Rel, COLOR, Self, Our, You, Name, Yes, No1, Negate, Intrj, IAV, DAV, SV, IPadj, IndAdj, PowGain, PowLoss, PowEnds, PowAren, PowCon, PowCoop, PowAuPt, PowPt, PowDoct, PowAuth, PowOth, PowTot, RcEthic, RcRelig, RcGain, RcLoss, RcEnds, RcTot, RspGain, RspLoss, RspOth, RspTot, AffGain, AffLoss, AffPt, AffOth, AffTot, WltPt, WltTran, WltOth, WltTot, WlbGain, WlbLoss, WlbPhys, WlbPsyc, WlbPt, WlbTot, EnlGain, EnlLoss, EnlEnds, EnlPt, EnlOth, EnlTot, SklAsth, SklPt, SklOth, SklTot, TrnGain, TrnLoss, TranLw, MeansLw, EndsLw, ArenaLw, PtLw, Nation, Anomie, NegAff, PosAff, SureLw, If1, NotLw, TimeSpc, FormLw, adverbs, anger, swearWords, sadness, openness, conscientiousness, extraversion, agreableness, neuroticism, beauty, behaviour, biology, science, earth, entrepreneurship, faith, fashion, fiends, law, marriage, military, music, occasions, vacations, violence, cEXT, cNEU, cAGR, cCON, cOPN, sEXT, sNEU, sAGR, sCON, sOPN
User145, 13, 20, 12, 3, 13, 7, 12, 2, 4, 1, 32, 19, 2, 2, 0, 4, 6, 8, 6, 2, 0, 2, 1, 3, 0, 5, 7, 0, 0, 1, 3, 2, 2, 2, 4, 2, 5, 0, 0, 0, 0, 2, 3, 3, 6, 4, 0, 0, 0, 2, 0, 7, 3, 1, 0, 1, 1, 1, 1, 26, 15, 0, 3, 0, 2, 1, 0, 0, 0, 7, 3, 3, 1, 0, 1, 2, 0, 2, 1, 3, 0, 0, 3, 1, 0, 3, 1, 2, 7, 4, 2, 11, 2, 6, 1, 0, 1, 0, 0, 16, 9, 0, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 3, 22, 22, 2, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 2, 3, 0, 1, 2, 3, 0, 0, 5, 3, 1, 9, 14, 1, 0, 0, 15, 30, 3, 0, 4, 7, 1, 2, 5, 0, 5, 2, 1, 2, 0, 5, 3, 0, 1, 0, 17, 9, 46, 7, 11, 10, 16, 7, 9, 10, 12, 12, 9, 8, 15, 20, 19, 33, 22, 11, 23, 30, 25, 27, 33, 44, 24, n, y, n, y, y, 2.45, 2.95, 3.3, 3.55, 4.6
User146, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, n, y, n, y, n, 2.75, 3.25, 2.0, 4.5, 3.5
User147, 10, 2, 8, 0, 2, 1, 8, 0, 1, 0, 14, 2, 1, 0, 0, 0, 0, 5, 0, 2, 0, 1, 2, 2, 0, 6, 9, 0, 0, 0, 1, 0, 1, 1, 2, 0, 2, 0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 1, 0, 0, 10, 4, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 5, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 4, 9, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 2, 9, 0, 0, 3, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 9, 1, 3, 0, 8, 4, 1, 3, 0, 7, 2, 2, 5, 6, 10, 6, 6, 1, 7, 7, 2, 16, 10, 15, 2, y, n, y, n, y, 4.05, 2.4, 3.8, 3.0, 4.85
User148, 6, 2, 5, 2, 2, 2, 3, 0, 1, 0, 5, 3, 2, 0, 0, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 2, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 8, 0, 1, 2, 0, 2, 1, 4, 1, 4, 2, 3, 2, 4, 6, 7, 0, 5, 1, 2, 6, 2, 9, 9, 6, n, y, y, n, n, 3.4, 2.85, 3.8, 3.2, 3.65
User149, 26, 12, 22, 12, 9, 7, 17, 3, 3, 2, 16, 10, 5, 0, 0, 1, 4, 11, 2, 5, 3, 0, 0, 5, 0, 6, 1, 0, 4, 2, 3, 9, 5, 2, 8, 0, 4, 0, 2, 1, 0, 0, 7, 0, 6, 5, 0, 0, 1, 0, 0, 10, 2, 2, 0, 0, 3, 3, 1, 5, 3, 0, 0, 0, 0, 5, 1, 1, 0, 7, 0, 1, 3, 0, 1, 1, 0, 3, 1, 1, 0, 0, 4, 0, 0, 0, 1, 0, 8, 0, 7, 16, 3, 2, 0, 0, 0, 1, 0, 17, 9, 5, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 15, 7, 5, 0, 1, 0, 0, 0, 0, 4, 1, 0, 0, 0, 2, 2, 9, 1, 3, 0, 0, 3, 7, 0, 0, 1, 1, 2, 0, 3, 7, 12, 0, 0, 6, 6, 0, 1, 6, 3, 0, 10, 0, 0, 0, 0, 3, 3, 1, 0, 2, 3, 0, 1, 7, 0, 1, 1, 0, 1, 0, 1, 4, 1, 1, 0, 20, 2, 46, 5, 17, 21, 13, 10, 14, 19, 10, 30, 17, 29, 30, 35, 42, 45, 44, 32, 46, 38, 45, 29, 59, 73, 41, y, n, y, y, y, 3.9, 1.7, 4.2, 4.6, 4.7
User150, 37, 17, 36, 13, 14, 6, 19, 12, 4, 3, 43, 15, 5, 2, 0, 3, 4, 13, 6, 3, 2, 1, 0, 9, 1, 20, 5, 2, 1, 5, 16, 1, 9, 1, 8, 8, 7, 0, 2, 2, 2, 0, 10, 0, 11, 5, 1, 0, 1, 2, 2, 19, 1, 1, 7, 5, 5, 0, 1, 20, 19, 2, 4, 0, 0, 10, 1, 0, 1, 5, 1, 1, 1, 1, 2, 4, 0, 4, 0, 3, 0, 0, 1, 0, 0, 3, 0, 1, 7, 1, 1, 17, 1, 3, 0, 0, 0, 1, 0, 21, 15, 2, 0, 2, 1, 1, 0, 0, 0, 9, 0, 0, 1, 2, 23, 24, 6, 1, 1, 1, 0, 0, 2, 2, 4, 1, 0, 0, 1, 2, 13, 1, 1, 0, 0, 0, 2, 0, 0, 2, 2, 3, 0, 4, 11, 18, 0, 1, 11, 12, 0, 2, 4, 5, 0, 11, 7, 0, 0, 1, 12, 20, 0, 1, 5, 6, 1, 3, 7, 1, 4, 1, 0, 4, 0, 3, 6, 1, 3, 0, 23, 11, 67, 11, 32, 17, 9, 16, 11, 16, 25, 30, 24, 34, 41, 56, 51, 42, 45, 43, 38, 50, 48, 43, 62, 73, 44, y, y, n, y, y, 4.5, 3.0, 2.25, 5.0, 4.75
User151, 3, 1, 3, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 4, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 3, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 3, 0, 1, 2, 0, 1, 1, 3, 3, 2, 2, 5, 4, 5, 6, 2, 2, 4, 4, 4, 3, 7, 4, y, n, n, y, n, 3.65, 1.63, 2.75, 4.45, 3.4
User152, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 5, 0, 1, 0, 1, 2, 4, 2, 2, 3, 4, 2, y, n, y, y, y, 3.68, 2.45, 4.35, 4.05, 4.4
User153, 0, 2, 0, 1, 2, 1, 0, 0, 1, 0, 0, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 2, 0, 1, 2, 2, y, n, y, y, y, 4.35, 1.7, 4.75, 3.55, 4.7
User154, 4, 4, 4, 0, 4, 2, 4, 0, 1, 0, 7, 3, 3, 0, 0, 0, 3, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 0, 1, 1, 0, 0, 5, 2, 1, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 5, 0, 1, 0, 0, 0, 0, 0, 5, 3, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 2, 3, 0, 5, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 13, 1, 3, 6, 4, 1, 1, 3, 4, 6, 5, 6, 13, 14, 9, 10, 8, 5, 8, 4, 11, 9, 13, 14, 7, n, y, n, n, n, 2.6, 3.6, 2.85, 2.9, 3.55
User155, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 1, 0, 1, 1, 1, n, n, y, y, n, 3.13, 1.56, 4.38, 3.88, 3.5
User156, 3, 4, 2, 1, 3, 2, 2, 0, 1, 0, 11, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 3, 2, 0, 0, 0, 2, 1, 4, 0, 2, 1, 1, 0, 1, 1, 2, 0, 4, 0, 5, 2, 0, 0, 0, 0, 2, 7, 0, 4, 0, 0, 1, 2, 2, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 5, 0, 0, 0, 0, 0, 1, 0, 4, 4, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 5, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 3, 0, 0, 1, 1, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 2, 4, 2, 1, 0, 3, 0, 0, 3, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 0, 14, 0, 4, 5, 4, 4, 2, 3, 4, 4, 4, 3, 6, 9, 7, 6, 6, 7, 5, 3, 7, 10, 10, 15, 8, n, n, n, y, n, 2.85, 2.35, 3.35, 4.7, 3.35
User157, 3, 3, 2, 0, 2, 1, 5, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 1, 5, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 4, 0, 1, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 5, 0, 8, 0, 4, 0, 2, 2, 1, 3, 2, 2, 1, 6, 5, 10, 8, 3, 1, 3, 3, 4, 4, 5, 6, 4, 5, y, n, y, y, y, 3.6, 2.55, 3.7, 4.8, 4.45
User158, 2, 5, 1, 0, 4, 1, 4, 0, 2, 0, 5, 3, 0, 0, 0, 1, 0, 2, 2, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 1, 0, 3, 0, 3, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 8, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 7, 1, 11, 2, 4, 9, 6, 5, 1, 0, 4, 6, 3, 6, 7, 9, 9, 6, 6, 5, 8, 8, 11, 9, 6, 11, 12, n, y, n, y, y, 2.85, 3.2, 2.85, 4.1, 4.7
User159, 8, 3, 8, 2, 3, 3, 4, 0, 0, 1, 6, 4, 2, 0, 0, 3, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 4, 0, 0, 0, 0, 2, 4, 0, 0, 2, 1, 0, 0, 0, 0, 2, 4, 0, 3, 0, 1, 0, 0, 1, 1, 3, 0, 0, 0, 1, 2, 0, 0, 5, 5, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 7, 5, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 2, 3, 2, 8, 1, 0, 0, 0, 8, 9, 2, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 8, 2, 5, 4, 8, 3, 2, 2, 2, 8, 3, 3, 7, 10, 6, 12, 7, 6, 6, 9, 5, 10, 9, 14, 5, y, n, n, y, y, 4.75, 2.5, 2.75, 4.25, 4.25
User160, 5, 1, 3, 1, 1, 1, 2, 0, 0, 2, 2, 1, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 6, 0, 2, 2, 1, 6, 1, 6, 1, 1, 2, 1, 1, 1, 4, 3, 2, 6, 2, 5, 1, 2, 8, 6, 1, n, y, n, n, y, 2.25, 3.45, 2.8, 2.7, 3.85
User161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, n, y, n, n, n, 2.85, 3.0, 3.0, 2.95, 3.0
User162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 3, 2, n, n, n, y, n, 3.4, 1.55, 3.35, 4.25, 3.75
User163, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 4, 1, 1, 3, 4, 1, 1, 0, 4, 5, 1, 1, 4, 1, 7, 2, 6, 4, 6, 5, 4, 3, 5, 10, 4, n, y, n, n, n, 2.05, 4.0, 2.2, 2.2, 3.75
